Name,County,station,date,cnt_entries,cnt_exits
MacArthur,Alameda,MCAR,2022-03-15,3018,2883
MacArthur,Alameda,MCAR,2022-03-16,3227,3084
MacArthur,Alameda,MCAR,2022-03-17,3282,3075
MacArthur,Alameda,MCAR,2022-03-18,3105,2793
MacArthur,Alameda,MCAR,2022-03-19,1530,1475
MacArthur,Alameda,MCAR,2022-03-20,1330,1464
MacArthur,Alameda,MCAR,2022-03-21,2737,2572
MacArthur,Alameda,MCAR,2022-03-22,3178,3109
MacArthur,Alameda,MCAR,2022-03-23,3324,3131
MacArthur,Alameda,MCAR,2022-03-24,3315,3241
MacArthur,Alameda,MCAR,2022-03-25,3136,2896
MacArthur,Alameda,MCAR,2022-03-26,1863,1773
MacArthur,Alameda,MCAR,2022-03-27,1159,1219
MacArthur,Alameda,MCAR,2022-03-28,2510,2510
MacArthur,Alameda,MCAR,2022-03-29,3116,3010
MacArthur,Alameda,MCAR,2022-03-30,3120,3065
MacArthur,Alameda,MCAR,2022-03-31,3149,2941
MacArthur,Alameda,MCAR,2022-04-01,3102,2854
MacArthur,Alameda,MCAR,2022-04-02,1835,1820
MacArthur,Alameda,MCAR,2022-04-03,1252,1323
MacArthur,Alameda,MCAR,2022-04-04,2610,2609
MacArthur,Alameda,MCAR,2022-04-05,3061,2987
MacArthur,Alameda,MCAR,2022-04-06,3082,3021
MacArthur,Alameda,MCAR,2022-04-07,3105,3050
MacArthur,Alameda,MCAR,2022-04-08,2990,3037
MacArthur,Alameda,MCAR,2022-04-09,1869,1878
MacArthur,Alameda,MCAR,2022-04-10,1365,1385
MacArthur,Alameda,MCAR,2022-04-11,2650,2660
MacArthur,Alameda,MCAR,2022-04-12,3387,3318
MacArthur,Alameda,MCAR,2022-04-13,3256,3187
MacArthur,Alameda,MCAR,2022-04-14,2971,2891
MacArthur,Alameda,MCAR,2022-04-15,2891,2785
MacArthur,Alameda,MCAR,2022-04-16,1606,1624
MacArthur,Alameda,MCAR,2022-04-17,1200,1210
MacArthur,Alameda,MCAR,2022-04-18,2827,2824
MacArthur,Alameda,MCAR,2022-04-19,3075,3030
MacArthur,Alameda,MCAR,2022-04-20,3188,3137
MacArthur,Alameda,MCAR,2022-04-21,2973,2995
MacArthur,Alameda,MCAR,2022-04-22,2909,2828
MacArthur,Alameda,MCAR,2022-04-23,1784,1831
MacArthur,Alameda,MCAR,2022-04-24,1177,1328
MacArthur,Alameda,MCAR,2022-04-25,2747,2692
MacArthur,Alameda,MCAR,2022-04-26,3261,3233
MacArthur,Alameda,MCAR,2022-04-27,3429,3297
MacArthur,Alameda,MCAR,2022-04-28,3357,3160
MacArthur,Alameda,MCAR,2022-04-29,3070,2912
MacArthur,Alameda,MCAR,2022-04-30,1898,1876
MacArthur,Alameda,MCAR,2022-05-01,1361,1309
MacArthur,Alameda,MCAR,2022-05-02,2758,2716
19th Street Oakland,Alameda,19TH,2020-01-01,2196,1964
19th Street Oakland,Alameda,19TH,2020-01-02,9639,9616
19th Street Oakland,Alameda,19TH,2020-01-03,10059,10750
19th Street Oakland,Alameda,19TH,2020-01-04,3147,2990
19th Street Oakland,Alameda,19TH,2020-01-05,2196,2242
19th Street Oakland,Alameda,19TH,2020-01-06,13824,13795
19th Street Oakland,Alameda,19TH,2020-01-07,14486,14529
19th Street Oakland,Alameda,19TH,2020-01-08,14528,14465
19th Street Oakland,Alameda,19TH,2020-01-09,14538,14399
19th Street Oakland,Alameda,19TH,2020-01-10,13286,13244
19th Street Oakland,Alameda,19TH,2020-01-11,4158,3952
19th Street Oakland,Alameda,19TH,2020-01-12,2533,2568
19th Street Oakland,Alameda,19TH,2020-01-13,14391,14380
19th Street Oakland,Alameda,19TH,2020-01-14,15495,15480
19th Street Oakland,Alameda,19TH,2020-01-15,16202,16049
19th Street Oakland,Alameda,19TH,2020-01-16,14167,13881
19th Street Oakland,Alameda,19TH,2020-01-17,12935,13028
19th Street Oakland,Alameda,19TH,2020-01-18,4445,4075
19th Street Oakland,Alameda,19TH,2020-01-19,2718,2795
19th Street Oakland,Alameda,19TH,2020-01-20,5528,5433
19th Street Oakland,Alameda,19TH,2020-01-22,15749,15502
19th Street Oakland,Alameda,19TH,2020-01-23,15100,14907
19th Street Oakland,Alameda,19TH,2020-01-24,13365,13115
19th Street Oakland,Alameda,19TH,2020-01-25,4255,4218
19th Street Oakland,Alameda,19TH,2020-01-26,2992,2878
19th Street Oakland,Alameda,19TH,2020-01-27,14182,13905
19th Street Oakland,Alameda,19TH,2020-01-28,14946,14732
19th Street Oakland,Alameda,19TH,2020-01-29,14921,14735
19th Street Oakland,Alameda,19TH,2020-01-30,15000,14544
19th Street Oakland,Alameda,19TH,2020-01-31,13196,12899
19th Street Oakland,Alameda,19TH,2020-02-01,4098,3842
19th Street Oakland,Alameda,19TH,2020-02-02,2677,2664
19th Street Oakland,Alameda,19TH,2020-02-03,14107,13881
19th Street Oakland,Alameda,19TH,2020-02-04,15479,15437
19th Street Oakland,Alameda,19TH,2020-02-05,15224,15388
19th Street Oakland,Alameda,19TH,2020-02-06,15663,15854
19th Street Oakland,Alameda,19TH,2020-02-07,14622,15714
19th Street Oakland,Alameda,19TH,2020-02-08,4895,4579
19th Street Oakland,Alameda,19TH,2020-02-09,2616,2656
19th Street Oakland,Alameda,19TH,2020-02-10,14365,14335
19th Street Oakland,Alameda,19TH,2020-02-11,15322,15061
19th Street Oakland,Alameda,19TH,2020-02-12,16009,15789
19th Street Oakland,Alameda,19TH,2020-02-13,15122,14818
19th Street Oakland,Alameda,19TH,2020-02-14,12446,12108
19th Street Oakland,Alameda,19TH,2020-02-15,3892,3752
19th Street Oakland,Alameda,19TH,2020-02-16,2671,2649
19th Street Oakland,Alameda,19TH,2020-02-17,4218,4117
19th Street Oakland,Alameda,19TH,2020-02-18,14996,14849
19th Street Oakland,Alameda,19TH,2020-02-20,14983,14688
19th Street Oakland,Alameda,19TH,2020-02-21,13298,13531
19th Street Oakland,Alameda,19TH,2020-02-22,4561,4323
19th Street Oakland,Alameda,19TH,2020-02-23,4151,3917
19th Street Oakland,Alameda,19TH,2020-02-25,15314,15200
19th Street Oakland,Alameda,19TH,2020-02-26,15909,15611
19th Street Oakland,Alameda,19TH,2020-02-27,15306,14932
19th Street Oakland,Alameda,19TH,2020-02-28,13110,13186
19th Street Oakland,Alameda,19TH,2020-02-29,3886,3579
19th Street Oakland,Alameda,19TH,2020-03-01,2329,2354
19th Street Oakland,Alameda,19TH,2020-03-02,13722,13678
19th Street Oakland,Alameda,19TH,2020-03-03,14371,14348
19th Street Oakland,Alameda,19TH,2020-03-04,14133,13749
19th Street Oakland,Alameda,19TH,2020-03-05,13687,13395
19th Street Oakland,Alameda,19TH,2020-03-06,13249,14462
19th Street Oakland,Alameda,19TH,2020-03-07,3298,3180
19th Street Oakland,Alameda,19TH,2020-03-08,2133,2034
19th Street Oakland,Alameda,19TH,2020-03-09,11129,11263
19th Street Oakland,Alameda,19TH,2020-03-10,11198,10959
19th Street Oakland,Alameda,19TH,2020-03-11,10200,10199
19th Street Oakland,Alameda,19TH,2020-03-12,8561,8562
19th Street Oakland,Alameda,19TH,2020-03-13,6207,6130
19th Street Oakland,Alameda,19TH,2020-03-14,1351,1307
19th Street Oakland,Alameda,19TH,2020-03-15,894,915
19th Street Oakland,Alameda,19TH,2020-03-16,3606,3715
19th Street Oakland,Alameda,19TH,2020-03-17,1503,1452
19th Street Oakland,Alameda,19TH,2020-03-18,1252,1304
19th Street Oakland,Alameda,19TH,2020-03-19,1301,1274
19th Street Oakland,Alameda,19TH,2020-03-20,1056,1090
19th Street Oakland,Alameda,19TH,2020-03-21,421,395
19th Street Oakland,Alameda,19TH,2020-03-22,260,259
19th Street Oakland,Alameda,19TH,2020-03-23,924,918
19th Street Oakland,Alameda,19TH,2020-03-24,845,817
19th Street Oakland,Alameda,19TH,2020-03-25,877,820
19th Street Oakland,Alameda,19TH,2020-03-26,812,796
19th Street Oakland,Alameda,19TH,2020-03-27,778,797
19th Street Oakland,Alameda,19TH,2020-03-28,266,255
19th Street Oakland,Alameda,19TH,2020-03-29,226,220
19th Street Oakland,Alameda,19TH,2020-03-30,752,744
19th Street Oakland,Alameda,19TH,2020-03-31,735,720
19th Street Oakland,Alameda,19TH,2020-04-01,778,779
19th Street Oakland,Alameda,19TH,2020-04-02,764,726
19th Street Oakland,Alameda,19TH,2020-04-03,776,739
19th Street Oakland,Alameda,19TH,2020-04-04,249,262
19th Street Oakland,Alameda,19TH,2020-04-05,189,192
19th Street Oakland,Alameda,19TH,2020-04-06,619,628
19th Street Oakland,Alameda,19TH,2020-04-07,693,672
19th Street Oakland,Alameda,19TH,2020-04-08,676,644
19th Street Oakland,Alameda,19TH,2020-04-09,656,601
19th Street Oakland,Alameda,19TH,2020-04-10,632,623
19th Street Oakland,Alameda,19TH,2020-04-11,272,261
19th Street Oakland,Alameda,19TH,2020-04-12,191,180
19th Street Oakland,Alameda,19TH,2020-04-13,565,544
19th Street Oakland,Alameda,19TH,2020-04-14,598,556
19th Street Oakland,Alameda,19TH,2020-04-15,590,574
19th Street Oakland,Alameda,19TH,2020-04-16,568,552
19th Street Oakland,Alameda,19TH,2020-04-17,564,569
19th Street Oakland,Alameda,19TH,2020-04-18,279,269
19th Street Oakland,Alameda,19TH,2020-04-19,208,205
19th Street Oakland,Alameda,19TH,2020-04-20,532,539
19th Street Oakland,Alameda,19TH,2020-04-21,541,552
19th Street Oakland,Alameda,19TH,2020-04-22,572,540
19th Street Oakland,Alameda,19TH,2020-04-23,602,559
19th Street Oakland,Alameda,19TH,2020-04-24,574,567
19th Street Oakland,Alameda,19TH,2020-04-25,264,261
19th Street Oakland,Alameda,19TH,2020-04-26,203,210
19th Street Oakland,Alameda,19TH,2020-04-27,549,568
19th Street Oakland,Alameda,19TH,2020-04-29,607,589
19th Street Oakland,Alameda,19TH,2020-04-30,608,591
19th Street Oakland,Alameda,19TH,2020-05-01,662,649
19th Street Oakland,Alameda,19TH,2020-05-02,245,271
19th Street Oakland,Alameda,19TH,2020-05-03,210,244
19th Street Oakland,Alameda,19TH,2020-05-04,663,614
19th Street Oakland,Alameda,19TH,2020-05-05,674,689
19th Street Oakland,Alameda,19TH,2020-05-06,683,669
19th Street Oakland,Alameda,19TH,2020-05-07,683,643
19th Street Oakland,Alameda,19TH,2020-05-08,641,639
19th Street Oakland,Alameda,19TH,2020-05-09,270,256
19th Street Oakland,Alameda,19TH,2020-05-10,242,222
19th Street Oakland,Alameda,19TH,2020-05-11,615,624
19th Street Oakland,Alameda,19TH,2020-05-12,679,648
19th Street Oakland,Alameda,19TH,2020-05-13,657,629
19th Street Oakland,Alameda,19TH,2020-05-14,663,649
19th Street Oakland,Alameda,19TH,2020-05-15,721,758
19th Street Oakland,Alameda,19TH,2020-05-16,334,330
19th Street Oakland,Alameda,19TH,2020-05-17,220,245
19th Street Oakland,Alameda,19TH,2020-05-18,631,663
19th Street Oakland,Alameda,19TH,2020-05-19,706,700
19th Street Oakland,Alameda,19TH,2020-05-20,759,711
19th Street Oakland,Alameda,19TH,2020-05-21,731,707
19th Street Oakland,Alameda,19TH,2020-05-22,719,710
19th Street Oakland,Alameda,19TH,2020-05-23,370,319
19th Street Oakland,Alameda,19TH,2020-05-24,274,266
19th Street Oakland,Alameda,19TH,2020-05-25,255,256
19th Street Oakland,Alameda,19TH,2020-05-26,731,769
19th Street Oakland,Alameda,19TH,2020-05-27,778,716
19th Street Oakland,Alameda,19TH,2020-05-28,799,791
19th Street Oakland,Alameda,19TH,2020-05-29,822,931
19th Street Oakland,Alameda,19TH,2020-05-30,342,351
19th Street Oakland,Alameda,19TH,2020-05-31,356,359
19th Street Oakland,Alameda,19TH,2020-06-01,716,693
19th Street Oakland,Alameda,19TH,2020-06-02,714,727
19th Street Oakland,Alameda,19TH,2020-06-03,856,820
19th Street Oakland,Alameda,19TH,2020-06-04,852,825
19th Street Oakland,Alameda,19TH,2020-06-05,831,765
19th Street Oakland,Alameda,19TH,2020-06-06,466,422
19th Street Oakland,Alameda,19TH,2020-06-07,376,343
19th Street Oakland,Alameda,19TH,2020-06-08,927,852
19th Street Oakland,Alameda,19TH,2020-06-09,944,938
19th Street Oakland,Alameda,19TH,2020-06-10,953,926
19th Street Oakland,Alameda,19TH,2020-06-11,926,920
19th Street Oakland,Alameda,19TH,2020-06-12,918,902
19th Street Oakland,Alameda,19TH,2020-06-13,510,491
19th Street Oakland,Alameda,19TH,2020-06-14,386,412
19th Street Oakland,Alameda,19TH,2020-06-15,927,915
19th Street Oakland,Alameda,19TH,2020-06-16,1013,960
19th Street Oakland,Alameda,19TH,2020-06-17,1081,1024
19th Street Oakland,Alameda,19TH,2020-06-18,1096,1056
19th Street Oakland,Alameda,19TH,2020-06-19,1218,1035
19th Street Oakland,Alameda,19TH,2020-06-20,510,493
19th Street Oakland,Alameda,19TH,2020-06-21,405,379
19th Street Oakland,Alameda,19TH,2020-06-22,987,936
19th Street Oakland,Alameda,19TH,2020-06-23,1033,959
19th Street Oakland,Alameda,19TH,2020-06-24,1112,1090
19th Street Oakland,Alameda,19TH,2020-06-25,1102,1068
19th Street Oakland,Alameda,19TH,2020-06-26,1024,1011
19th Street Oakland,Alameda,19TH,2020-06-27,559,520
19th Street Oakland,Alameda,19TH,2020-06-28,397,425
19th Street Oakland,Alameda,19TH,2020-06-29,1021,994
19th Street Oakland,Alameda,19TH,2020-06-30,1100,1047
19th Street Oakland,Alameda,19TH,2020-07-01,1130,1055
19th Street Oakland,Alameda,19TH,2020-07-02,1098,1069
19th Street Oakland,Alameda,19TH,2020-07-03,737,713
19th Street Oakland,Alameda,19TH,2020-07-04,393,367
19th Street Oakland,Alameda,19TH,2020-07-05,374,357
19th Street Oakland,Alameda,19TH,2020-07-06,1008,946
19th Street Oakland,Alameda,19TH,2020-07-07,1107,1081
19th Street Oakland,Alameda,19TH,2020-07-08,1145,1114
19th Street Oakland,Alameda,19TH,2020-07-09,1147,1134
19th Street Oakland,Alameda,19TH,2020-07-10,1101,1070
19th Street Oakland,Alameda,19TH,2020-07-11,562,541
19th Street Oakland,Alameda,19TH,2020-07-12,399,405
19th Street Oakland,Alameda,19TH,2020-07-13,1084,1061
19th Street Oakland,Alameda,19TH,2020-07-14,1045,1037
19th Street Oakland,Alameda,19TH,2020-07-15,1102,1066
19th Street Oakland,Alameda,19TH,2020-07-16,1089,1063
19th Street Oakland,Alameda,19TH,2020-07-17,1003,976
19th Street Oakland,Alameda,19TH,2020-07-18,490,504
19th Street Oakland,Alameda,19TH,2020-07-19,391,417
19th Street Oakland,Alameda,19TH,2020-07-20,998,924
19th Street Oakland,Alameda,19TH,2020-07-21,1085,1059
19th Street Oakland,Alameda,19TH,2020-07-22,1067,1025
19th Street Oakland,Alameda,19TH,2020-07-23,1098,1044
19th Street Oakland,Alameda,19TH,2020-07-24,1036,1040
19th Street Oakland,Alameda,19TH,2020-07-25,525,488
19th Street Oakland,Alameda,19TH,2020-07-26,428,442
19th Street Oakland,Alameda,19TH,2020-07-27,1034,1003
19th Street Oakland,Alameda,19TH,2020-07-28,1100,1049
19th Street Oakland,Alameda,19TH,2020-07-29,1113,1059
19th Street Oakland,Alameda,19TH,2020-07-30,1127,1060
19th Street Oakland,Alameda,19TH,2020-07-31,1055,995
19th Street Oakland,Alameda,19TH,2020-08-01,497,479
19th Street Oakland,Alameda,19TH,2020-08-02,396,406
19th Street Oakland,Alameda,19TH,2020-08-03,1080,1033
19th Street Oakland,Alameda,19TH,2020-08-04,1072,1087
19th Street Oakland,Alameda,19TH,2020-08-05,1131,1091
19th Street Oakland,Alameda,19TH,2020-08-06,1155,1088
19th Street Oakland,Alameda,19TH,2020-08-07,1076,1043
19th Street Oakland,Alameda,19TH,2020-08-08,536,505
19th Street Oakland,Alameda,19TH,2020-08-09,411,460
19th Street Oakland,Alameda,19TH,2020-08-10,1108,1049
19th Street Oakland,Alameda,19TH,2020-08-11,1081,1039
19th Street Oakland,Alameda,19TH,2020-08-12,1151,1067
19th Street Oakland,Alameda,19TH,2020-08-13,1134,1065
19th Street Oakland,Alameda,19TH,2020-08-14,1033,999
19th Street Oakland,Alameda,19TH,2020-08-15,491,483
19th Street Oakland,Alameda,19TH,2020-08-16,362,357
19th Street Oakland,Alameda,19TH,2020-08-17,984,991
19th Street Oakland,Alameda,19TH,2020-08-18,1138,1057
19th Street Oakland,Alameda,19TH,2020-08-19,1082,1075
19th Street Oakland,Alameda,19TH,2020-08-20,1145,1063
19th Street Oakland,Alameda,19TH,2020-08-21,1087,1012
19th Street Oakland,Alameda,19TH,2020-08-22,520,481
19th Street Oakland,Alameda,19TH,2020-08-23,331,363
19th Street Oakland,Alameda,19TH,2020-08-24,1060,1013
19th Street Oakland,Alameda,19TH,2020-08-25,1087,1059
19th Street Oakland,Alameda,19TH,2020-08-26,1132,1113
19th Street Oakland,Alameda,19TH,2020-08-27,1152,1092
19th Street Oakland,Alameda,19TH,2020-08-28,1074,1012
19th Street Oakland,Alameda,19TH,2020-08-29,569,564
19th Street Oakland,Alameda,19TH,2020-08-30,417,416
19th Street Oakland,Alameda,19TH,2020-08-31,1050,996
19th Street Oakland,Alameda,19TH,2020-09-01,1175,1107
19th Street Oakland,Alameda,19TH,2020-09-02,1150,1124
19th Street Oakland,Alameda,19TH,2020-09-03,1153,1120
19th Street Oakland,Alameda,19TH,2020-09-04,1031,1029
19th Street Oakland,Alameda,19TH,2020-09-05,528,549
19th Street Oakland,Alameda,19TH,2020-09-06,405,376
19th Street Oakland,Alameda,19TH,2020-09-07,349,353
19th Street Oakland,Alameda,19TH,2020-09-08,1107,1081
19th Street Oakland,Alameda,19TH,2020-09-09,1017,1041
19th Street Oakland,Alameda,19TH,2020-09-10,1071,1078
19th Street Oakland,Alameda,19TH,2020-09-11,983,964
19th Street Oakland,Alameda,19TH,2020-09-12,471,439
19th Street Oakland,Alameda,19TH,2020-09-13,235,236
19th Street Oakland,Alameda,19TH,2020-09-14,1011,990
19th Street Oakland,Alameda,19TH,2020-09-15,1119,1101
19th Street Oakland,Alameda,19TH,2020-09-16,1157,1169
19th Street Oakland,Alameda,19TH,2020-09-17,1169,1135
19th Street Oakland,Alameda,19TH,2020-09-18,1210,1118
19th Street Oakland,Alameda,19TH,2020-09-19,625,603
19th Street Oakland,Alameda,19TH,2020-09-20,438,408
19th Street Oakland,Alameda,19TH,2020-09-21,1078,1035
19th Street Oakland,Alameda,19TH,2020-09-22,1204,1120
19th Street Oakland,Alameda,19TH,2020-09-23,1218,1163
19th Street Oakland,Alameda,19TH,2020-09-24,1172,1137
19th Street Oakland,Alameda,19TH,2020-09-25,1165,1079
19th Street Oakland,Alameda,19TH,2020-09-26,573,568
19th Street Oakland,Alameda,19TH,2020-09-27,469,438
19th Street Oakland,Alameda,19TH,2020-09-28,1093,1045
19th Street Oakland,Alameda,19TH,2020-09-29,1208,1137
19th Street Oakland,Alameda,19TH,2020-09-30,1205,1160
19th Street Oakland,Alameda,19TH,2020-10-01,1213,1141
19th Street Oakland,Alameda,19TH,2020-10-02,1129,1075
19th Street Oakland,Alameda,19TH,2020-10-03,603,561
19th Street Oakland,Alameda,19TH,2020-10-04,477,489
19th Street Oakland,Alameda,19TH,2020-10-05,1125,1084
19th Street Oakland,Alameda,19TH,2020-10-06,1185,1142
19th Street Oakland,Alameda,19TH,2020-10-07,1230,1149
19th Street Oakland,Alameda,19TH,2020-10-08,1185,1149
19th Street Oakland,Alameda,19TH,2020-10-09,1208,1089
19th Street Oakland,Alameda,19TH,2020-10-10,625,582
19th Street Oakland,Alameda,19TH,2020-10-11,466,445
19th Street Oakland,Alameda,19TH,2020-10-12,1044,1019
19th Street Oakland,Alameda,19TH,2020-10-13,1211,1156
19th Street Oakland,Alameda,19TH,2020-10-14,1254,1196
19th Street Oakland,Alameda,19TH,2020-10-15,1355,1255
19th Street Oakland,Alameda,19TH,2020-10-16,1205,1178
19th Street Oakland,Alameda,19TH,2020-10-17,687,660
19th Street Oakland,Alameda,19TH,2020-10-18,496,527
19th Street Oakland,Alameda,19TH,2020-10-19,1204,1200
19th Street Oakland,Alameda,19TH,2020-10-20,1312,1240
19th Street Oakland,Alameda,19TH,2020-10-21,1373,1282
19th Street Oakland,Alameda,19TH,2020-10-22,1319,1281
19th Street Oakland,Alameda,19TH,2020-10-23,1246,1211
19th Street Oakland,Alameda,19TH,2020-10-24,657,681
19th Street Oakland,Alameda,19TH,2020-10-25,491,500
19th Street Oakland,Alameda,19TH,2020-10-26,1191,1154
19th Street Oakland,Alameda,19TH,2020-10-27,1336,1229
19th Street Oakland,Alameda,19TH,2020-10-28,1311,1238
19th Street Oakland,Alameda,19TH,2020-10-29,1316,1259
19th Street Oakland,Alameda,19TH,2020-10-30,1254,1233
19th Street Oakland,Alameda,19TH,2020-10-31,694,628
19th Street Oakland,Alameda,19TH,2020-11-01,500,484
19th Street Oakland,Alameda,19TH,2020-11-02,1262,1187
19th Street Oakland,Alameda,19TH,2020-11-03,1255,1194
19th Street Oakland,Alameda,19TH,2020-11-04,1208,1129
19th Street Oakland,Alameda,19TH,2020-11-05,1285,1206
19th Street Oakland,Alameda,19TH,2020-11-06,1262,1231
19th Street Oakland,Alameda,19TH,2020-11-07,742,701
19th Street Oakland,Alameda,19TH,2020-11-08,480,527
19th Street Oakland,Alameda,19TH,2020-11-09,1210,1174
19th Street Oakland,Alameda,19TH,2020-11-10,1348,1273
19th Street Oakland,Alameda,19TH,2020-11-11,1041,975
19th Street Oakland,Alameda,19TH,2020-11-12,1309,1231
19th Street Oakland,Alameda,19TH,2020-11-13,1216,1135
19th Street Oakland,Alameda,19TH,2020-11-14,652,635
19th Street Oakland,Alameda,19TH,2020-11-15,489,507
19th Street Oakland,Alameda,19TH,2020-11-16,1210,1188
19th Street Oakland,Alameda,19TH,2020-11-17,1164,1134
19th Street Oakland,Alameda,19TH,2020-11-18,1249,1225
19th Street Oakland,Alameda,19TH,2020-11-19,1301,1227
19th Street Oakland,Alameda,19TH,2020-11-20,1245,1171
19th Street Oakland,Alameda,19TH,2020-11-21,595,533
19th Street Oakland,Alameda,19TH,2020-11-22,490,460
19th Street Oakland,Alameda,19TH,2020-11-23,1156,1097
19th Street Oakland,Alameda,19TH,2020-11-24,1238,1169
19th Street Oakland,Alameda,19TH,2020-11-25,1104,999
19th Street Oakland,Alameda,19TH,2020-11-26,281,244
19th Street Oakland,Alameda,19TH,2020-11-27,603,591
19th Street Oakland,Alameda,19TH,2020-11-28,528,515
19th Street Oakland,Alameda,19TH,2020-11-29,432,433
19th Street Oakland,Alameda,19TH,2020-11-30,1096,1074
19th Street Oakland,Alameda,19TH,2020-12-01,1214,1186
19th Street Oakland,Alameda,19TH,2020-12-02,1210,1114
19th Street Oakland,Alameda,19TH,2020-12-03,1267,1178
19th Street Oakland,Alameda,19TH,2020-12-04,1167,1085
19th Street Oakland,Alameda,19TH,2020-12-05,598,505
19th Street Oakland,Alameda,19TH,2020-12-06,448,449
19th Street Oakland,Alameda,19TH,2020-12-07,1040,969
19th Street Oakland,Alameda,19TH,2020-12-08,1090,1047
19th Street Oakland,Alameda,19TH,2020-12-09,1068,1018
19th Street Oakland,Alameda,19TH,2020-12-10,1097,1030
19th Street Oakland,Alameda,19TH,2020-12-11,982,968
19th Street Oakland,Alameda,19TH,2020-12-12,492,475
19th Street Oakland,Alameda,19TH,2020-12-13,286,276
19th Street Oakland,Alameda,19TH,2020-12-14,1006,967
19th Street Oakland,Alameda,19TH,2020-12-15,1056,1029
19th Street Oakland,Alameda,19TH,2020-12-16,1049,1014
19th Street Oakland,Alameda,19TH,2020-12-17,1043,988
19th Street Oakland,Alameda,19TH,2020-12-18,1001,949
19th Street Oakland,Alameda,19TH,2020-12-19,472,445
19th Street Oakland,Alameda,19TH,2020-12-20,378,359
19th Street Oakland,Alameda,19TH,2020-12-21,914,905
19th Street Oakland,Alameda,19TH,2020-12-22,987,972
19th Street Oakland,Alameda,19TH,2020-12-23,942,904
19th Street Oakland,Alameda,19TH,2020-12-24,652,609
19th Street Oakland,Alameda,19TH,2020-12-25,189,158
19th Street Oakland,Alameda,19TH,2020-12-26,376,367
19th Street Oakland,Alameda,19TH,2020-12-27,315,284
19th Street Oakland,Alameda,19TH,2020-12-28,832,771
19th Street Oakland,Alameda,19TH,2020-12-29,887,833
19th Street Oakland,Alameda,19TH,2020-12-30,920,847
19th Street Oakland,Alameda,19TH,2020-12-31,770,758
19th Street Oakland,Alameda,19TH,2021-01-01,285,286
19th Street Oakland,Alameda,19TH,2021-01-02,432,358
19th Street Oakland,Alameda,19TH,2021-01-03,348,321
19th Street Oakland,Alameda,19TH,2021-01-04,886,866
19th Street Oakland,Alameda,19TH,2021-01-05,1055,1051
19th Street Oakland,Alameda,19TH,2021-01-06,935,901
19th Street Oakland,Alameda,19TH,2021-01-07,1041,995
19th Street Oakland,Alameda,19TH,2021-01-08,916,914
19th Street Oakland,Alameda,19TH,2021-01-09,500,464
19th Street Oakland,Alameda,19TH,2021-01-10,331,361
19th Street Oakland,Alameda,19TH,2021-01-11,1021,974
19th Street Oakland,Alameda,19TH,2021-01-12,1037,994
19th Street Oakland,Alameda,19TH,2021-01-13,1023,1014
19th Street Oakland,Alameda,19TH,2021-01-14,1085,1052
19th Street Oakland,Alameda,19TH,2021-01-15,1027,992
19th Street Oakland,Alameda,19TH,2021-01-16,490,479
19th Street Oakland,Alameda,19TH,2021-01-17,393,380
19th Street Oakland,Alameda,19TH,2021-01-18,573,540
19th Street Oakland,Alameda,19TH,2021-01-19,1012,1012
19th Street Oakland,Alameda,19TH,2021-01-20,988,944
19th Street Oakland,Alameda,19TH,2021-01-21,1084,1054
19th Street Oakland,Alameda,19TH,2021-01-22,944,901
19th Street Oakland,Alameda,19TH,2021-01-23,530,496
19th Street Oakland,Alameda,19TH,2021-01-24,271,267
19th Street Oakland,Alameda,19TH,2021-01-25,1006,989
19th Street Oakland,Alameda,19TH,2021-01-26,961,960
19th Street Oakland,Alameda,19TH,2021-01-27,930,913
19th Street Oakland,Alameda,19TH,2021-01-28,980,935
19th Street Oakland,Alameda,19TH,2021-01-29,1005,975
19th Street Oakland,Alameda,19TH,2021-01-30,499,468
19th Street Oakland,Alameda,19TH,2021-01-31,423,360
19th Street Oakland,Alameda,19TH,2021-02-01,1040,1007
19th Street Oakland,Alameda,19TH,2021-02-02,1074,1070
19th Street Oakland,Alameda,19TH,2021-02-03,1134,1084
19th Street Oakland,Alameda,19TH,2021-02-04,1122,1118
19th Street Oakland,Alameda,19TH,2021-02-05,1122,1064
19th Street Oakland,Alameda,19TH,2021-02-06,631,565
19th Street Oakland,Alameda,19TH,2021-02-07,430,429
19th Street Oakland,Alameda,19TH,2021-02-08,1003,995
19th Street Oakland,Alameda,19TH,2021-02-09,1130,1093
19th Street Oakland,Alameda,19TH,2021-02-10,1203,1092
19th Street Oakland,Alameda,19TH,2021-02-11,1099,1069
19th Street Oakland,Alameda,19TH,2021-02-12,1036,1015
19th Street Oakland,Alameda,19TH,2021-02-13,588,512
