station_nm,station_cnty,station_abbr,date,cnt_entries,cnt_exits
Fruitvale,Alameda,FTVL,2021-05-27,2302,2371
Fruitvale,Alameda,FTVL,2021-05-28,2247,2247
Fruitvale,Alameda,FTVL,2021-05-29,1318,1368
Fruitvale,Alameda,FTVL,2021-05-30,1153,1152
Fruitvale,Alameda,FTVL,2021-05-31,1112,1202
Fruitvale,Alameda,FTVL,2021-06-01,2406,2367
Fruitvale,Alameda,FTVL,2021-06-02,2422,2369
Fruitvale,Alameda,FTVL,2021-06-03,2476,2473
Fruitvale,Alameda,FTVL,2021-06-04,2396,2353
Fruitvale,Alameda,FTVL,2021-06-05,1389,1416
Fruitvale,Alameda,FTVL,2021-06-06,1071,1096
Fruitvale,Alameda,FTVL,2021-06-07,2228,2273
Fruitvale,Alameda,FTVL,2021-06-08,2342,2316
Fruitvale,Alameda,FTVL,2021-06-09,2431,2407
Fruitvale,Alameda,FTVL,2021-06-10,2378,2392
Fruitvale,Alameda,FTVL,2021-06-11,2502,2376
Fruitvale,Alameda,FTVL,2021-06-12,1461,1461
Fruitvale,Alameda,FTVL,2021-06-13,1186,1167
Fruitvale,Alameda,FTVL,2021-06-14,2235,2210
Fruitvale,Alameda,FTVL,2021-06-15,2470,2422
Fruitvale,Alameda,FTVL,2021-06-16,2491,2482
Fruitvale,Alameda,FTVL,2021-06-17,2409,2379
Fruitvale,Alameda,FTVL,2021-06-18,2439,2340
Fruitvale,Alameda,FTVL,2021-06-19,1516,1523
Fruitvale,Alameda,FTVL,2021-06-20,1058,1045
Fruitvale,Alameda,FTVL,2021-06-21,2341,2358
Fruitvale,Alameda,FTVL,2021-06-22,2477,2496
Fruitvale,Alameda,FTVL,2021-06-23,2456,2459
Fruitvale,Alameda,FTVL,2021-06-24,2437,2432
Fruitvale,Alameda,FTVL,2021-06-25,2573,2449
Fruitvale,Alameda,FTVL,2021-06-26,1591,1527
Fruitvale,Alameda,FTVL,2021-06-27,1190,1260
Fruitvale,Alameda,FTVL,2021-06-28,2260,2314
Fruitvale,Alameda,FTVL,2021-06-29,2578,2529
Fruitvale,Alameda,FTVL,2021-06-30,2555,2524
Fruitvale,Alameda,FTVL,2021-07-01,2554,2523
Fruitvale,Alameda,FTVL,2021-07-02,2543,2476
Fruitvale,Alameda,FTVL,2021-07-03,1429,1561
Fruitvale,Alameda,FTVL,2021-07-04,1153,1111
Fruitvale,Alameda,FTVL,2021-07-05,1280,1369
Fruitvale,Alameda,FTVL,2021-07-06,2470,2450
Fruitvale,Alameda,FTVL,2021-07-07,2434,2527
Fruitvale,Alameda,FTVL,2021-07-08,2524,2542
Fruitvale,Alameda,FTVL,2021-07-09,2574,2442
Fruitvale,Alameda,FTVL,2021-07-10,1428,1449
Fruitvale,Alameda,FTVL,2021-07-11,1078,1100
Fruitvale,Alameda,FTVL,2021-07-12,2357,2367
Fruitvale,Alameda,FTVL,2021-07-13,2605,2564
Fruitvale,Alameda,FTVL,2021-07-14,2553,2566
Fruitvale,Alameda,FTVL,2021-07-15,2563,2563
Fruitvale,Alameda,FTVL,2021-07-16,2431,2357
Fruitvale,Alameda,FTVL,2021-07-17,1437,1468
Fruitvale,Alameda,FTVL,2021-07-18,1158,1159
Fruitvale,Alameda,FTVL,2021-07-19,2413,2433
Fruitvale,Alameda,FTVL,2021-07-20,2609,2627
Fruitvale,Alameda,FTVL,2021-07-21,2556,2581
Fruitvale,Alameda,FTVL,2021-07-22,2606,2670
Fruitvale,Alameda,FTVL,2021-07-23,2584,2531
Fruitvale,Alameda,FTVL,2021-07-24,1464,1517
Fruitvale,Alameda,FTVL,2021-07-25,1119,1200
Fruitvale,Alameda,FTVL,2021-07-26,2363,2331
Fruitvale,Alameda,FTVL,2021-07-27,2551,2494
Fruitvale,Alameda,FTVL,2021-07-28,2510,2509
Fruitvale,Alameda,FTVL,2021-07-29,2567,2575
Fruitvale,Alameda,FTVL,2021-07-30,2582,2469
Fruitvale,Alameda,FTVL,2021-07-31,1441,1486
Fruitvale,Alameda,FTVL,2021-08-01,1129,1182
Fruitvale,Alameda,FTVL,2021-08-02,2444,2403
Fruitvale,Alameda,FTVL,2021-08-03,2678,2698
Fruitvale,Alameda,FTVL,2021-08-04,2728,2722
Fruitvale,Alameda,FTVL,2021-08-05,2581,2555
Fruitvale,Alameda,FTVL,2021-08-06,2634,2538
Fruitvale,Alameda,FTVL,2021-08-07,1631,1635
Fruitvale,Alameda,FTVL,2021-08-08,1106,1178
Fruitvale,Alameda,FTVL,2021-08-09,2514,2540
Fruitvale,Alameda,FTVL,2021-08-10,2661,2728
Fruitvale,Alameda,FTVL,2021-08-11,2724,2735
Fruitvale,Alameda,FTVL,2021-08-12,2718,2739
Fruitvale,Alameda,FTVL,2021-08-13,2732,2730
Fruitvale,Alameda,FTVL,2021-08-14,1682,1657
Fruitvale,Alameda,FTVL,2021-08-15,1173,1218
Fruitvale,Alameda,FTVL,2021-08-16,2651,2651
Fruitvale,Alameda,FTVL,2021-08-17,2790,2869
Fruitvale,Alameda,FTVL,2021-08-18,2835,2980
Fruitvale,Alameda,FTVL,2021-08-19,2823,2872
Fruitvale,Alameda,FTVL,2021-08-20,3135,3112
Fruitvale,Alameda,FTVL,2021-08-21,1823,1757
Fruitvale,Alameda,FTVL,2021-08-22,1249,1276
Fruitvale,Alameda,FTVL,2021-08-23,2698,2777
Fruitvale,Alameda,FTVL,2021-08-24,2856,2905
Fruitvale,Alameda,FTVL,2021-08-25,3069,3023
Fruitvale,Alameda,FTVL,2021-08-26,3012,3028
Fruitvale,Alameda,FTVL,2021-08-27,3118,3003
Fruitvale,Alameda,FTVL,2021-08-28,1636,1665
Fruitvale,Alameda,FTVL,2021-08-29,1263,1245
Fruitvale,Alameda,FTVL,2021-08-30,2777,2789
Fruitvale,Alameda,FTVL,2021-08-31,2985,3072
Fruitvale,Alameda,FTVL,2021-09-01,3084,3149
Fruitvale,Alameda,FTVL,2021-09-02,2950,2995
Fruitvale,Alameda,FTVL,2021-09-03,3032,2936
Fruitvale,Alameda,FTVL,2021-09-04,1624,1659
Fruitvale,Alameda,FTVL,2021-09-05,1211,1262
Fruitvale,Alameda,FTVL,2021-09-06,1325,1353
Fruitvale,Alameda,FTVL,2021-09-07,3026,3113
Fruitvale,Alameda,FTVL,2021-09-08,3058,3156
Fruitvale,Alameda,FTVL,2021-09-09,3132,3177
Fruitvale,Alameda,FTVL,2021-09-10,3310,3195
Fruitvale,Alameda,FTVL,2021-09-11,1873,1827
Fruitvale,Alameda,FTVL,2021-09-12,1242,1295
Fruitvale,Alameda,FTVL,2021-09-13,2850,2737
Fruitvale,Alameda,FTVL,2021-09-14,3104,3095
Fruitvale,Alameda,FTVL,2021-09-15,3200,3199
Fruitvale,Alameda,FTVL,2021-09-16,3179,3241
Fruitvale,Alameda,FTVL,2021-09-17,3153,3139
Fruitvale,Alameda,FTVL,2021-09-18,1833,1928
Fruitvale,Alameda,FTVL,2021-09-19,1353,1355
Fruitvale,Alameda,FTVL,2021-09-20,3090,3114
Fruitvale,Alameda,FTVL,2021-09-21,3146,3221
Fruitvale,Alameda,FTVL,2021-09-22,3157,3174
Fruitvale,Alameda,FTVL,2021-09-23,3194,3210
Fruitvale,Alameda,FTVL,2021-09-24,3349,3301
Fruitvale,Alameda,FTVL,2021-09-25,1807,1831
Fruitvale,Alameda,FTVL,2021-09-26,1336,1275
Fruitvale,Alameda,FTVL,2021-09-27,2984,2979
Fruitvale,Alameda,FTVL,2021-09-28,3094,3176
Fruitvale,Alameda,FTVL,2021-09-29,3169,3230
Fruitvale,Alameda,FTVL,2021-09-30,3234,3217
Fruitvale,Alameda,FTVL,2021-10-01,3315,3147
Fruitvale,Alameda,FTVL,2021-10-02,1952,1920
Fruitvale,Alameda,FTVL,2021-10-03,1306,1348
Fruitvale,Alameda,FTVL,2021-10-04,2920,2961
Fruitvale,Alameda,FTVL,2021-10-05,3074,3095
Fruitvale,Alameda,FTVL,2021-10-06,3199,3240
Fruitvale,Alameda,FTVL,2021-10-07,3092,3101
Fruitvale,Alameda,FTVL,2021-10-08,3313,3166
Fruitvale,Alameda,FTVL,2021-10-09,2152,2005
Fruitvale,Alameda,FTVL,2021-10-10,1398,1453
Fruitvale,Alameda,FTVL,2021-10-11,2517,2542
Fruitvale,Alameda,FTVL,2021-10-12,3122,3161
Fruitvale,Alameda,FTVL,2021-10-13,3169,3174
Fruitvale,Alameda,FTVL,2021-10-14,3207,3252
Fruitvale,Alameda,FTVL,2021-10-15,3149,3097
Fruitvale,Alameda,FTVL,2021-10-16,1825,1796
Fruitvale,Alameda,FTVL,2021-10-17,1186,1235
Fruitvale,Alameda,FTVL,2021-10-18,2980,3030
Fruitvale,Alameda,FTVL,2021-10-19,3119,3112
Fruitvale,Alameda,FTVL,2021-10-20,3018,3017
Fruitvale,Alameda,FTVL,2021-10-21,3103,3079
Fruitvale,Alameda,FTVL,2021-10-22,2927,2914
Fruitvale,Alameda,FTVL,2021-10-23,1690,1678
Fruitvale,Alameda,FTVL,2021-10-24,713,835
Fruitvale,Alameda,FTVL,2021-10-25,2717,2688
Fruitvale,Alameda,FTVL,2021-10-26,3181,3172
Fruitvale,Alameda,FTVL,2021-10-27,3225,3266
Fruitvale,Alameda,FTVL,2021-10-28,3336,3312
Fruitvale,Alameda,FTVL,2021-10-29,3325,3191
Fruitvale,Alameda,FTVL,2021-10-30,1781,1767
Fruitvale,Alameda,FTVL,2021-10-31,2284,2373
Fruitvale,Alameda,FTVL,2021-11-01,2791,2779
Fruitvale,Alameda,FTVL,2021-11-02,3158,3136
Fruitvale,Alameda,FTVL,2021-11-03,3410,3383
Fruitvale,Alameda,FTVL,2021-11-04,3268,3192
Fruitvale,Alameda,FTVL,2021-11-05,3473,3384
Fruitvale,Alameda,FTVL,2021-11-06,1897,1929
Fruitvale,Alameda,FTVL,2021-11-07,1450,1450
Fruitvale,Alameda,FTVL,2021-11-08,3109,3022
Fruitvale,Alameda,FTVL,2021-11-09,3119,3128
Fruitvale,Alameda,FTVL,2021-11-10,3423,3357
Fruitvale,Alameda,FTVL,2021-11-11,2811,2746
Fruitvale,Alameda,FTVL,2021-11-12,3238,3108
Fruitvale,Alameda,FTVL,2021-11-13,1973,1952
Fruitvale,Alameda,FTVL,2021-11-14,1240,1309
Fruitvale,Alameda,FTVL,2021-11-15,3173,3171
Fruitvale,Alameda,FTVL,2021-11-16,3354,3266
Fruitvale,Alameda,FTVL,2021-11-17,3334,3373
Fruitvale,Alameda,FTVL,2021-11-18,3412,3376
Fruitvale,Alameda,FTVL,2021-11-19,3184,3121
Fruitvale,Alameda,FTVL,2021-11-20,1945,1908
Fruitvale,Alameda,FTVL,2021-11-21,1292,1366
Fruitvale,Alameda,FTVL,2021-11-22,2853,2802
Fruitvale,Alameda,FTVL,2021-11-23,2915,2917
Fruitvale,Alameda,FTVL,2021-11-24,2694,2715
Fruitvale,Alameda,FTVL,2021-11-25,1054,1150
Fruitvale,Alameda,FTVL,2021-11-26,1936,1848
Fruitvale,Alameda,FTVL,2021-11-27,1653,1640
Fruitvale,Alameda,FTVL,2021-11-28,1320,1300
Fruitvale,Alameda,FTVL,2021-11-29,3042,3056
Fruitvale,Alameda,FTVL,2021-11-30,3282,3329
Fruitvale,Alameda,FTVL,2021-12-01,3407,3413
Fruitvale,Alameda,FTVL,2021-12-02,3454,3371
Fruitvale,Alameda,FTVL,2021-12-03,3347,3233
Fruitvale,Alameda,FTVL,2021-12-04,1933,1897
Fruitvale,Alameda,FTVL,2021-12-05,1301,1322
Fruitvale,Alameda,FTVL,2021-12-06,3198,3141
Fruitvale,Alameda,FTVL,2021-12-07,3239,3254
Fruitvale,Alameda,FTVL,2021-12-08,3410,3370
Fruitvale,Alameda,FTVL,2021-12-09,3338,3313
Fruitvale,Alameda,FTVL,2021-12-10,3299,3310
Fruitvale,Alameda,FTVL,2021-12-11,2012,2010
Fruitvale,Alameda,FTVL,2021-12-12,1024,1058
Fruitvale,Alameda,FTVL,2021-12-13,2547,2570
Fruitvale,Alameda,FTVL,2021-12-14,3081,3052
Fruitvale,Alameda,FTVL,2021-12-15,3256,3217
Fruitvale,Alameda,FTVL,2021-12-16,3344,3210
Fruitvale,Alameda,FTVL,2021-12-17,3205,3128
Fruitvale,Alameda,FTVL,2021-12-18,1961,1961
Fruitvale,Alameda,FTVL,2021-12-19,1432,1378
Fruitvale,Alameda,FTVL,2021-12-20,2855,2801
Fruitvale,Alameda,FTVL,2021-12-21,2798,2673
Fruitvale,Alameda,FTVL,2021-12-22,2553,2529
Fruitvale,Alameda,FTVL,2021-12-23,2251,2235
Fruitvale,Alameda,FTVL,2021-12-24,1503,1530
Fruitvale,Alameda,FTVL,2021-12-25,557,570
Fruitvale,Alameda,FTVL,2021-12-26,944,879
Fruitvale,Alameda,FTVL,2021-12-27,2011,1995
Fruitvale,Alameda,FTVL,2021-12-28,2308,2226
Fruitvale,Alameda,FTVL,2021-12-29,2111,2104
Fruitvale,Alameda,FTVL,2021-12-30,2387,2364
Fruitvale,Alameda,FTVL,2021-12-31,1756,1710
Fruitvale,Alameda,FTVL,2022-01-01,997,1028
Fruitvale,Alameda,FTVL,2022-01-02,1112,1111
Fruitvale,Alameda,FTVL,2022-01-03,2407,2443
Fruitvale,Alameda,FTVL,2022-01-04,2557,2590
Fruitvale,Alameda,FTVL,2022-01-05,2599,2687
Fruitvale,Alameda,FTVL,2022-01-06,2641,2605
Fruitvale,Alameda,FTVL,2022-01-07,2472,2530
Fruitvale,Alameda,FTVL,2022-01-08,1560,1562
Fruitvale,Alameda,FTVL,2022-01-09,1137,1185
Fruitvale,Alameda,FTVL,2022-01-10,2496,2452
Fruitvale,Alameda,FTVL,2022-01-11,2666,2628
Fruitvale,Alameda,FTVL,2022-01-12,2622,2621
Fruitvale,Alameda,FTVL,2022-01-13,2638,2674
Fruitvale,Alameda,FTVL,2022-01-14,2570,2556
Fruitvale,Alameda,FTVL,2022-01-15,1514,1488
Fruitvale,Alameda,FTVL,2022-01-16,1148,1080
Fruitvale,Alameda,FTVL,2022-01-17,1646,1653
Fruitvale,Alameda,FTVL,2022-01-18,2713,2719
Fruitvale,Alameda,FTVL,2022-01-19,2681,2653
Fruitvale,Alameda,FTVL,2022-01-20,2769,2728
Fruitvale,Alameda,FTVL,2022-01-21,2768,2833
Fruitvale,Alameda,FTVL,2022-01-22,1528,1624
Fruitvale,Alameda,FTVL,2022-01-23,1202,1221
Fruitvale,Alameda,FTVL,2022-01-24,2704,2654
Fruitvale,Alameda,FTVL,2022-01-25,2754,2807
Fruitvale,Alameda,FTVL,2022-01-26,2817,2863
Fruitvale,Alameda,FTVL,2022-01-27,2821,2861
Fruitvale,Alameda,FTVL,2022-01-28,2886,2830
Fruitvale,Alameda,FTVL,2022-01-29,1687,1640
Fruitvale,Alameda,FTVL,2022-01-30,1139,1147
Fruitvale,Alameda,FTVL,2022-01-31,2744,2761
Fruitvale,Alameda,FTVL,2022-02-01,2926,2972
Fruitvale,Alameda,FTVL,2022-02-02,2983,3012
Fruitvale,Alameda,FTVL,2022-02-03,3025,3039
Fruitvale,Alameda,FTVL,2022-02-04,3066,3047
Fruitvale,Alameda,FTVL,2022-02-05,1733,1706
Fruitvale,Alameda,FTVL,2022-02-06,1231,1220
Fruitvale,Alameda,FTVL,2022-02-07,2852,2941
Fruitvale,Alameda,FTVL,2022-02-08,3047,2997
Fruitvale,Alameda,FTVL,2022-02-09,3095,3110
Fruitvale,Alameda,FTVL,2022-02-10,3155,3092
Fruitvale,Alameda,FTVL,2022-02-11,3081,2987
Fruitvale,Alameda,FTVL,2022-02-12,1755,1790
Fruitvale,Alameda,FTVL,2022-02-13,1259,1323
Fruitvale,Alameda,FTVL,2022-02-14,2955,2917
Fruitvale,Alameda,FTVL,2022-02-15,3114,3166
Fruitvale,Alameda,FTVL,2022-02-16,3352,3348
Fruitvale,Alameda,FTVL,2022-02-17,3259,3307
Fruitvale,Alameda,FTVL,2022-02-18,3098,3147
Fruitvale,Alameda,FTVL,2022-02-19,1983,1988
Fruitvale,Alameda,FTVL,2022-02-20,1297,1303
Fruitvale,Alameda,FTVL,2022-02-21,1915,1859
Fruitvale,Alameda,FTVL,2022-02-22,3115,3128
Fruitvale,Alameda,FTVL,2022-02-23,3232,3206
Fruitvale,Alameda,FTVL,2022-02-24,3173,3181
Fruitvale,Alameda,FTVL,2022-02-25,3197,3195
Fruitvale,Alameda,FTVL,2022-02-26,1697,1694
Fruitvale,Alameda,FTVL,2022-02-27,1441,1456
Fruitvale,Alameda,FTVL,2022-02-28,3047,3057
Fruitvale,Alameda,FTVL,2022-03-01,3235,3297
Fruitvale,Alameda,FTVL,2022-03-02,3692,3604
Fruitvale,Alameda,FTVL,2022-03-03,3316,3311
Fruitvale,Alameda,FTVL,2022-03-04,3154,3163
Fruitvale,Alameda,FTVL,2022-03-05,1926,1921
Fruitvale,Alameda,FTVL,2022-03-06,1359,1372
Fruitvale,Alameda,FTVL,2022-03-07,3114,3133
Fruitvale,Alameda,FTVL,2022-03-08,3435,3437
Fruitvale,Alameda,FTVL,2022-03-09,3501,3491
Fruitvale,Alameda,FTVL,2022-03-10,3622,3632
Fruitvale,Alameda,FTVL,2022-03-11,3371,3293
Fruitvale,Alameda,FTVL,2022-03-12,2122,2074
Fruitvale,Alameda,FTVL,2022-03-13,1323,1422
Fruitvale,Alameda,FTVL,2022-03-14,3209,3198
Fruitvale,Alameda,FTVL,2022-03-15,3285,3413
Fruitvale,Alameda,FTVL,2022-03-16,3590,3537
Fruitvale,Alameda,FTVL,2022-03-17,3485,3517
Fruitvale,Alameda,FTVL,2022-03-18,3388,3318
Fruitvale,Alameda,FTVL,2022-03-19,1746,1790
Fruitvale,Alameda,FTVL,2022-03-20,1491,1588
Fruitvale,Alameda,FTVL,2022-03-21,3207,3311
Fruitvale,Alameda,FTVL,2022-03-22,3430,3444
Fruitvale,Alameda,FTVL,2022-03-23,3567,3602
Fruitvale,Alameda,FTVL,2022-03-24,3500,3522
Fruitvale,Alameda,FTVL,2022-03-25,3405,3376
Fruitvale,Alameda,FTVL,2022-03-26,2035,2049
Fruitvale,Alameda,FTVL,2022-03-27,1228,1312
Fruitvale,Alameda,FTVL,2022-03-28,2953,3008
Fruitvale,Alameda,FTVL,2022-03-29,3538,3522
Fruitvale,Alameda,FTVL,2022-03-30,3439,3516
Fruitvale,Alameda,FTVL,2022-03-31,3288,3337
Fruitvale,Alameda,FTVL,2022-04-01,3248,3211
Fruitvale,Alameda,FTVL,2022-04-02,2009,2053
Fruitvale,Alameda,FTVL,2022-04-03,1445,1463
Fruitvale,Alameda,FTVL,2022-04-04,3078,3138
Fruitvale,Alameda,FTVL,2022-04-05,3342,3404
Fruitvale,Alameda,FTVL,2022-04-06,3357,3494
Fruitvale,Alameda,FTVL,2022-04-07,3397,3486
Fruitvale,Alameda,FTVL,2022-04-08,3314,3271
Fruitvale,Alameda,FTVL,2022-04-09,2006,1881
Fruitvale,Alameda,FTVL,2022-04-10,1397,1474
Fruitvale,Alameda,FTVL,2022-04-11,2931,3023
Fruitvale,Alameda,FTVL,2022-04-12,3528,3597
Fruitvale,Alameda,FTVL,2022-04-13,3635,3671
Fruitvale,Alameda,FTVL,2022-04-14,3103,3249
Fruitvale,Alameda,FTVL,2022-04-15,3050,3105
Fruitvale,Alameda,FTVL,2022-04-16,1602,1730
Fruitvale,Alameda,FTVL,2022-04-17,1182,1292
Fruitvale,Alameda,FTVL,2022-04-18,3220,3289
Fruitvale,Alameda,FTVL,2022-04-19,3459,3599
Fruitvale,Alameda,FTVL,2022-04-20,3548,3610
Fruitvale,Alameda,FTVL,2022-04-21,3359,3405
Fruitvale,Alameda,FTVL,2022-04-22,3186,3296
Fruitvale,Alameda,FTVL,2022-04-23,2050,2029
Fruitvale,Alameda,FTVL,2022-04-24,1364,1457
Fruitvale,Alameda,FTVL,2022-04-25,3141,3277
Fruitvale,Alameda,FTVL,2022-04-26,3593,3604
Fruitvale,Alameda,FTVL,2022-04-27,3764,3726
Fruitvale,Alameda,FTVL,2022-04-28,3571,3582
Fruitvale,Alameda,FTVL,2022-04-29,3325,3339
Fruitvale,Alameda,FTVL,2022-04-30,1968,1969
Fruitvale,Alameda,FTVL,2022-05-01,1454,1524
Fruitvale,Alameda,FTVL,2022-05-02,3204,3313
Coliseum/Airport Connector,Alameda,COLS,2019-01-01,1051,1306
Coliseum/Airport Connector,Alameda,COLS,2019-01-02,3530,3441
Coliseum/Airport Connector,Alameda,COLS,2019-01-03,7681,8242
Coliseum/Airport Connector,Alameda,COLS,2019-01-04,4077,3785
Coliseum/Airport Connector,Alameda,COLS,2019-01-05,1821,1787
Coliseum/Airport Connector,Alameda,COLS,2019-01-06,846,826
Coliseum/Airport Connector,Alameda,COLS,2019-01-07,4072,3944
Coliseum/Airport Connector,Alameda,COLS,2019-01-08,8403,8722
Coliseum/Airport Connector,Alameda,COLS,2019-01-09,4356,4241
Coliseum/Airport Connector,Alameda,COLS,2019-01-10,4456,4311
Coliseum/Airport Connector,Alameda,COLS,2019-01-11,8166,8417
Coliseum/Airport Connector,Alameda,COLS,2019-01-12,2543,2423
Coliseum/Airport Connector,Alameda,COLS,2019-01-13,1153,1170
Coliseum/Airport Connector,Alameda,COLS,2019-01-14,4294,4137
Coliseum/Airport Connector,Alameda,COLS,2019-01-15,4350,4267
Coliseum/Airport Connector,Alameda,COLS,2019-01-16,8148,8685
Coliseum/Airport Connector,Alameda,COLS,2019-01-17,4397,4219
Coliseum/Airport Connector,Alameda,COLS,2019-01-18,7328,7802
Coliseum/Airport Connector,Alameda,COLS,2019-01-19,3206,2543
Coliseum/Airport Connector,Alameda,COLS,2019-01-20,1003,1070
Coliseum/Airport Connector,Alameda,COLS,2019-01-21,2147,2148
Coliseum/Airport Connector,Alameda,COLS,2019-01-22,4808,4594
Coliseum/Airport Connector,Alameda,COLS,2019-01-23,4708,4532
Coliseum/Airport Connector,Alameda,COLS,2019-01-24,6544,7010
Coliseum/Airport Connector,Alameda,COLS,2019-01-25,4819,4285
Coliseum/Airport Connector,Alameda,COLS,2019-01-26,5481,6033
Coliseum/Airport Connector,Alameda,COLS,2019-01-27,1455,1435
Coliseum/Airport Connector,Alameda,COLS,2019-01-28,4489,4321
Coliseum/Airport Connector,Alameda,COLS,2019-01-29,4856,4623
Coliseum/Airport Connector,Alameda,COLS,2019-01-30,4674,4654
Coliseum/Airport Connector,Alameda,COLS,2019-01-31,9558,10163
Coliseum/Airport Connector,Alameda,COLS,2019-02-01,4734,4617
Coliseum/Airport Connector,Alameda,COLS,2019-02-02,5397,5192
Coliseum/Airport Connector,Alameda,COLS,2019-02-03,1210,1195
